"PC1","PC2","PC3","cluster"
-0.412955040548964,0.89280571834157,-0.179905763614724,"Day0"
0.968679803288025,-0.202020798673378,0.144385025557513,"Day4"
0.936917414959184,0.218277379243536,0.273021506949131,"Day2"
-0.89275269432029,-0.435140043957333,0.116815105738398,"Day7"
-0.971255628764089,-0.150943885905795,0.184060986908504,"Day7"
-0.345786481974953,0.88604009207869,-0.308811696851937,"Day0"
0.877891115687349,0.349820918488685,0.327005373021537,"Day2"
0.913768791199277,-0.398888915895714,-0.076904024639509,"Day4"
-0.478458789677793,-0.876763754111954,-0.0486056175310428,"Day7"
0.900275187869628,0.181501784093869,0.395678769302888,"Day2"
0.990431126880473,-0.0785925404121181,0.113443358103708,"Day4"
-0.447586200992452,0.768309984321405,-0.457565690008753,"Day0"
0.665314965168123,-0.659554223664242,-0.349777390878825,"Day4"
-0.886818644492729,-0.429294637049751,-0.171052057515839,"Day7"
-0.68640794701656,0.0127825509462403,-0.72710435060163,"Day0"
0.902239354066684,0.249141186119275,0.351984115198986,"Day2"
0.852990589031018,-0.500166680460168,-0.149131977731045,"Day4"
-0.578238294337273,0.800612099460324,-0.157037387776461,"Day0"
0.92723171959002,0.3019899709724,0.221457435229037,"Day2"
-0.933350396968369,-0.355196419681762,0.0518896899609643,"Day7"
0.963755343925021,0.121048952313028,0.237745216986342,"Day2"
-0.730256535955227,0.682076745802816,0.0386872657306442,"Day0"
-0.886748857235439,-0.42405052876292,0.18400438377259,"Day7"
0.979385449271104,-0.131213314494861,0.153581274429245,"Day4"
-0.484835782277537,0.825177550792538,-0.289855608693978,"Day0"
0.972739671799814,-0.223373407436759,0.06230450831907,"Day4"
0.06046602620361,-0.909773916673833,-0.41067661269556,"Day7"
0.874159533672134,0.341240447813745,0.345543147039545,"Day2"
0.961669603075615,-0.111251630297356,0.250628508507253,"Day4"
0.872186437964004,0.30154397867626,0.385177941159348,"Day2"
-0.80785126337507,-0.578620626569218,-0.112136108243278,"Day7"
-0.569293097910985,0.681377237877887,-0.460033073129329,"Day0"
0.989277490170531,-0.130168568073667,0.066228327228954,"Day4"
0.967591151430898,0.139587013027567,0.210434858012333,"Day2"
0.0312513154899322,-0.7963138630781,-0.604075812088004,"Day7"
-0.669554970147648,0.742230705700894,-0.0281019832989517,"Day0"
0.978045940083422,0.00300307017386739,0.208367753397365,"Day4"
0.961306693338551,0.14820552114616,0.232216633435884,"Day2"
-0.809290902845642,-0.584839385944227,-0.0548737388890684,"Day7"
-0.624227853373448,0.761862555737388,-0.172930718029138,"Day0"
0.0912695654486062,0.852306457011882,-0.515018028576355,"Day0"
0.991255766544813,-0.12509582179971,0.0419885777314566,"Day4"
-0.896067336319492,-0.432517064700465,0.099961580240536,"Day7"
0.943892214421548,0.222528338861503,0.244025871493017,"Day2"
0.959614676752871,0.165591853618869,0.227418139504197,"Day2"
0.975728739826837,0.00714314636347929,0.218866173119472,"Day4"
-0.514132569825142,0.813216848414491,-0.272664735709988,"Day0"
-0.850826769888064,0.203590795051884,0.484401275609371,"Day7"
-0.915629813626515,-0.393140407864668,-0.084039657913841,"Day7"
0.947498613468383,0.222271136707252,0.229873702850841,"Day2"
0.967528916634774,0.236384633170533,0.0894991657859088,"Day4"
-0.149281142201239,0.901157975901765,-0.406975973555844,"Day0"
0.935667021240644,0.283090624011719,0.210682044700813,"Day2"
0.909470314026709,-0.388834391229698,-0.147212649256749,"Day4"
-0.917894759754261,-0.378576418426615,0.118950012303249,"Day7"
-0.0550573437492168,0.862739716975349,-0.502641890069436,"Day0"
0.967743293099907,-0.222381576857006,0.118403348494622,"Day4"
-0.954355624229455,-0.288271500226375,0.0781337613253201,"Day7"
-0.603594737793324,0.758980274593751,-0.244176852477468,"Day0"
0.89083751057706,-0.439993437747282,-0.113200284841495,"Day2"
0.967129510723251,0.239626461933841,0.0850862399526157,"Day2"
0.987806838789373,-0.0581039217423715,0.144435395658755,"Day4"
-0.655216734853311,0.75389404516023,-0.0483197582786932,"Day0"
-0.603242831154386,-0.64458892514478,-0.469684153704954,"Day7"
0.988061907856564,-0.0193662484085228,0.152835253346293,"Day2"
0.970076554417236,-0.0646643063253265,0.234029925559635,"Day4"
-0.449008477730643,0.888984600744133,-0.0899875911768116,"Day0"
-0.935410532765614,-0.319733799099082,0.15092194308588,"Day7"
-0.934802629330257,-0.35212036053853,-0.0464251644203256,"Day7"
0.981459054883594,0.0960164334493399,0.165888420616603,"Day4"
-0.278061343437019,0.817685842252461,-0.504055307149805,"Day0"
0.959410131448074,0.147726997027524,0.240226838683813,"Day2"
-0.64178547139541,0.766120755714181,-0.034211056249455,"Day0"
0.960691879195583,0.230503947978781,0.154722471586565,"Day2"
-0.786857136946952,-0.585765004796391,-0.194255515215216,"Day7"
0.983441168237419,0.00612133293591045,0.181124260934058,"Day4"
0.901804078796603,0.236508872725079,0.361680738480946,"Day2"
0.561672785067995,-0.742573993901262,-0.364839068762504,"Day4"
-0.449725137767772,0.876491513286644,-0.171784538292148,"Day0"
0.430222165753967,-0.753777668606897,-0.496717338537239,"Day7"
-0.774243782737636,-0.631299829893401,0.0448005543345129,"Day7"
0.981934725175704,0.124160358115721,0.142787958059108,"Day2"
0.91451644103357,-0.396812502103326,-0.0787370132389561,"Day4"
-0.63977930273048,0.713975053856123,-0.284468040856696,"Day0"
-0.593626849470059,0.75070108485874,-0.289922480639502,"Day0"
-0.928199956463683,-0.341610139166915,0.147469839761148,"Day7"
0.945456535835862,0.14440147790693,0.291993410924879,"Day2"
0.923884506820619,-0.377806709325636,-0.0608235846144971,"Day4"
0.947317892271037,0.170852341379832,0.270921184901051,"Day2"
0.739901015296312,-0.638253387381073,-0.212553760399747,"Day4"
-0.590374900709374,0.743564332891787,-0.313957894411954,"Day0"
-0.917508333758068,-0.397694194290455,-0.00421726358665274,"Day7"
0.970553203685431,0.172805406705025,0.167823628340759,"Day2"
0.944319972040026,-0.324818565992148,-0.0524660804056249,"Day4"
0.27975021329352,-0.735347331872683,-0.617255311576949,"Day7"
-0.127494706047171,0.959827847406691,-0.249951201782634,"Day0"
0.990238828621719,0.0306377847466964,0.135972013428137,"Day4"
0.967858448563273,0.0856549536529527,0.23645983265537,"Day2"
-0.904384959560549,-0.405101237232805,0.134092626617256,"Day7"
-0.350327634792402,0.827787632145713,-0.438221615586629,"Day0"
0.859499531184211,-0.480225711158115,-0.175053769558967,"Day4"
-0.747155765200716,-0.609098306225264,-0.266002849384825,"Day7"
-0.41169029575044,0.896960424280824,-0.161161712757342,"Day0"
0.902523210874937,0.348056017380922,0.253591921395231,"Day2"
0.95420683177241,0.225309212237504,0.196786892550735,"Day2"
-0.66473719033444,0.746728637172061,-0.0228212666920713,"Day0"
-0.914952678019659,0.363413650714107,0.175476823139979,"Day7"
0.978741158585559,0.0322134943597363,0.202553783651977,"Day4"
0.934625362462994,0.138419463133647,0.3275904212072,"Day2"
0.46253633543457,-0.657583994174395,-0.594679265662095,"Day7"
-0.569589426701445,0.76124941560225,-0.309947111996793,"Day0"
0.969748007890732,-0.165931196856726,0.179040886675787,"Day4"
-0.596212512304982,0.75074277464285,-0.284457248971681,"Day0"
0.578124048334439,-0.751314606941304,-0.318274953670617,"Day4"
-0.822398923854327,-0.545720803330243,-0.160775666242871,"Day7"
0.928955342431828,0.234328893448258,0.286586708454317,"Day2"
0.988063710501944,0.019652111397068,0.152787101899238,"Day4"
-0.922338268485582,-0.384563401647028,0.0374580912578832,"Day7"
0.88002846002255,0.34294859945619,0.328536402368714,"Day2"
-0.696811218616866,0.682729554312975,-0.219851043384572,"Day0"
0.996987647248137,0.0543570883564405,0.0553257460865544,"Day4"
0.0863260374453462,-0.807714126344466,-0.583220117419299,"Day7"
0.765737374597916,-0.512491594109205,-0.388585433478015,"Day2"
-0.739575806655884,0.670911586960893,0.0539005444398707,"Day0"
0.697908572929423,-0.637819962714672,-0.325744253969691,"Day4"
0.971935777667069,0.203957178303385,0.11722761410705,"Day2"
-0.906853509467992,-0.371615393780477,0.198793137383985,"Day7"
-0.431345025458901,0.81974348056681,-0.376778575664901,"Day0"
-0.626227078341554,0.774623034023159,-0.0883108233035909,"Day0"
-0.878790135307451,-0.465720357021079,0.104079042763038,"Day7"
0.958235055271481,0.170985612141553,0.229236775604265,"Day2"
0.657791491839558,-0.693806967774195,-0.293159077518445,"Day4"
-0.594154944672151,0.781430541741966,-0.190646820467822,"Day0"
-0.534005329314073,-0.843896946673147,-0.051732501001856,"Day7"
0.943643707979148,-0.300170673163722,-0.139406310344273,"Day4"
0.81390781326954,0.320220376282162,0.484781375583372,"Day2"
-0.865815419525956,0.114300227102926,0.48713357243708,"Day7"
0.846534521294884,-0.490919173470565,-0.205858372127585,"Day4"
0.985796387709024,0.0712810196270017,0.152067413408578,"Day2"
-0.243536756571718,0.878605138918595,-0.410783225149671,"Day0"
0.914791573141607,0.262990033020854,0.30658215903864,"Day2"
0.563138852231966,-0.687327727824363,-0.458753994719025,"Day7"
-0.638588305167105,0.76810860534668,-0.0470547223579325,"Day0"
0.961785358525457,-0.240156422470014,-0.131505957555016,"Day4"
-0.853319409373273,-0.511620832962462,-0.10044953392448,"Day7"
-0.439964935569187,0.86913368353088,-0.225914797261367,"Day0"
0.992416355310748,0.102085023885192,0.0684720790548363,"Day4"
0.925258952638033,0.370850549319022,0.079785591637531,"Day2"
-0.790662549210956,0.598287163212227,0.130020012346943,"Day0"
-0.765341206370557,-0.511630718574086,-0.39049564100336,"Day7"
0.901904231735888,0.297848516348074,0.312817867274471,"Day2"
0.926139296395089,-0.373282848664939,-0.0540917606054618,"Day4"
-0.770730379417142,-0.608878162131733,0.187728702980103,"Day7"
0.989631249901848,0.089059470607214,0.112687177233561,"Day4"
-0.636849855049896,0.761383328282397,-0.121316485015624,"Day0"
0.926689126532261,0.203607968553858,0.315897226813162,"Day2"
0.963332101059326,0.224505470221973,0.146930449223555,"Day2"
0.982838542081928,0.026050345195142,0.182619220547792,"Day4"
-0.862620352714581,0.399033485633005,0.310899347741591,"Day0"
-0.907548456883428,-0.306760253930123,0.286799485733909,"Day7"
-0.784816539085773,-0.576848385873519,-0.226514767051831,"Day7"
0.988570576854755,-0.12709419215512,0.0810881057707908,"Day4"
-0.460292864705612,0.795704943412025,-0.393680227762035,"Day0"
0.884189666169287,0.317908508310606,0.34226132498892,"Day2"
0.965375682652781,0.0949936060591912,0.242952682945771,"Day2"
0.704171089172902,-0.635359565625507,-0.316956305413246,"Day4"
-0.742597839724567,0.664052033914243,0.0870824017282639,"Day0"
0.172229047539693,-0.758903431269297,-0.628014917968719,"Day7"
0.933684184676373,0.209539736333618,0.290391016015398,"Day2"
-0.477835537788702,0.849998721482321,-0.221755208066467,"Day0"
0.979324153391746,-0.173492374354348,0.104041331327652,"Day4"
-0.789698558486331,-0.607057540203905,0.088641579443254,"Day7"
0.953184234796051,-0.300583576553293,0.0330049699696431,"Day4"
-0.345500744539103,-0.858332693615671,-0.379333919645201,"Day7"
0.907518757342073,0.282796877010978,0.310540869170448,"Day2"
-0.534594044428039,0.797323165060786,-0.280151705544555,"Day0"
-0.74630890998576,-0.659077964528583,0.0929475526774472,"Day7"
0.938478323555855,0.217107904800828,0.268556500365912,"Day2"
-0.49927003647944,0.796439114063444,-0.341195205510943,"Day0"
0.978157135624253,-0.203637463201161,0.041718120863152,"Day4"
-0.939760051351947,-0.332452429716835,0.079538844964948,"Day7"
0.975705462285007,-0.0925794434679722,0.198564592801338,"Day4"
0.952806045483032,0.233702304780837,0.193762412327857,"Day2"
-0.544300160681546,0.791350833614841,-0.278390361218094,"Day0"
0.984159701346645,0.0385668966589024,0.173038367789875,"Day4"
-0.270609660184383,0.798034011209588,-0.538434888141201,"Day0"
0.965639440470261,0.172761055686824,0.194149655282352,"Day2"
-0.421578291594387,-0.636291119675381,-0.646069156575832,"Day7"
0.653146826939573,-0.681512532920968,-0.33006043375481,"Day4"
0.920215849303309,0.142294388446561,0.36463008338261,"Day2"
-0.413960563546492,0.839597856845258,-0.35172729579764,"Day0"
-0.885056849609014,-0.450486696512331,0.117201148567638,"Day7"
0.870274843205287,-0.475577134705256,-0.128250092512839,"Day4"
0.969926228695135,0.170907168388959,0.17330277171038,"Day2"
-0.913153275555518,-0.302838808332615,-0.272836492262143,"Day7"
-0.355413277188864,0.911300883506928,-0.207875208039256,"Day0"
-0.412842342988798,0.879641666428501,-0.236202748752865,"Day0"
0.972164350772646,-0.00328076040673109,0.234276997799514,"Day4"
-0.889258619193234,-0.205603139294792,0.408590818916272,"Day7"
0.945406343187351,0.314804931906527,0.0842893890620107,"Day2"
-0.890853252353646,-0.442387964364652,0.103312011674494,"Day7"
0.981777087861616,0.00665575344781628,0.18991959007961,"Day4"
-0.689981972614281,0.714075244153374,-0.118412090407209,"Day0"
0.99503096830437,0.0268621082623765,0.0958738715968403,"Day2"
0.93207569093916,-0.350290817456196,-0.0923647636610242,"Day2"
-0.791305720262114,0.608124709363147,0.0634002755707361,"Day0"
-0.909557345166932,-0.393377232951132,0.134014135256669,"Day7"
0.971613331656401,0.075872515963661,0.224077877241132,"Day4"
-0.344143013979342,0.873673612383597,-0.34388952434439,"Day0"
-0.920497299314273,-0.325662584656113,0.215936571497813,"Day7"
0.978460587753919,-0.192473304364526,0.0746250984539115,"Day4"
0.954901715360996,0.171682574413537,0.242255665864325,"Day2"
0.960906328115477,-0.0547992817310243,0.271396513075234,"Day4"
0.93706712511074,0.173723590066174,0.302861878240252,"Day2"
-0.705045614227464,0.709157539010562,-0.00250334238618252,"Day0"
-0.900695361557567,-0.430351741742872,0.0595419519965597,"Day7"
-0.86208629196793,-0.505834227906077,0.0306424391922036,"Day7"
0.995774017055314,-0.0500088442932408,0.0770274136264305,"Day4"
0.953222937218625,0.246523431610867,0.174906345302561,"Day2"
-0.783833642816554,0.61811222773262,0.0595154964387242,"Day0"
-0.793332205413675,-0.230322358433214,0.563538484097792,"Day7"
0.92828182898507,0.329811777757243,0.171805230504606,"Day2"
-0.694391484751587,0.685264596120151,0.219619897114931,"Day0"
0.98256902986999,-0.0344522840321555,0.182677698872396,"Day4"
0.973451895999433,-0.043197250673497,0.224778565947379,"Day4"
-0.877326943648876,-0.470315465382042,-0.095398097309093,"Day7"
0.994623458071123,-0.00981915120272869,0.103091032220557,"Day2"
-0.561490936960973,0.802448943195709,-0.20199906255916,"Day0"
0.978304590471638,-0.0272819849534416,0.205367528005577,"Day4"
-0.955364703922287,-0.262122746339004,0.136271597742082,"Day7"
0.994333368490675,0.0609083935109316,0.0871281808940403,"Day2"
-0.738499743025762,0.654143667810826,0.163444765636236,"Day0"
-0.884549908791968,-0.465471401829002,0.0301302661034368,"Day7"
0.988859992776491,0.132132812483287,0.0685334557083929,"Day2"
-0.31679629021483,0.891009411035164,-0.32518047289604,"Day0"
0.979027099788589,-0.102546702616523,0.176040085384046,"Day4"
0.890767194098788,0.372528045382521,0.260301097425366,"Day2"
0.851564057248579,-0.518749315648967,-0.0757482931561339,"Day4"
-0.919231789859509,-0.372237296850382,0.128266563629048,"Day7"
-0.633355968915228,0.754986085498527,-0.169871208105036,"Day0"
0.973509834620989,0.0985191037104628,0.20633125817554,"Day2"
0.984330134127671,-0.157824544736935,0.0786485862986716,"Day4"
-0.943457051269344,-0.330214936724296,0.0291013397341836,"Day7"
-0.444468398902316,0.859372684515206,-0.252836768462065,"Day0"
-0.378097366955922,0.850751032356061,-0.36505487539012,"Day0"
0.933917256879277,0.286543514012611,0.213755401991131,"Day2"
0.981555861605567,-0.112383265299172,0.15465475171636,"Day4"
-0.878429618571842,-0.468891641966212,0.0922064710850452,"Day7"
0.977902321524961,-0.000805625780785248,0.209060757970483,"Day4"
0.176622140134691,-0.794152697585832,-0.581486124109069,"Day7"
-0.535270963194747,0.834985588049349,-0.12760902675928,"Day0"
0.86846405856158,0.355266941192735,0.345768100729818,"Day2"
-0.912600125151174,-0.244293241735815,0.327844206317984,"Day7"
-0.554611821374588,0.824870757883696,-0.109516941063652,"Day0"
0.937097427615314,0.217597563156955,0.272946353089606,"Day2"
0.982458852225574,-0.186270782362274,-0.00882039238096843,"Day4"
0.843134367260261,-0.513565997118783,-0.159293456701868,"Day4"
0.956225426083552,0.157570454583638,0.246585657234226,"Day2"
-0.965210262919609,-0.135193897861806,0.223811881578238,"Day7"
-0.55484330856237,0.789063257286075,-0.263681775905449,"Day0"
-0.902197888461912,-0.430166541586338,-0.0315549766996758,"Day7"
-0.653479052987262,0.719988750790885,-0.23362646691129,"Day0"
0.975607431594227,-0.164791096633969,0.145031147993418,"Day4"
0.961540670335951,0.164862030326652,0.219681702120283,"Day2"
0.912028550303308,0.250330426964101,0.324867050911009,"Day2"
-0.94934710185858,-0.314201846500634,0.00415690369241436,"Day7"
0.959087592872795,-0.283088888652274,-0.00341618487322238,"Day4"
-0.7004537668259,0.704147342723658,-0.11636597558831,"Day0"
-0.919523008889405,-0.389845645781361,0.0499780810785069,"Day7"
0.956893609375333,0.277872428491356,0.0845075962323209,"Day2"
0.990594583045433,-0.0511643090931927,0.126903843582694,"Day4"
-0.399963554792424,0.778192985131124,-0.484195035838366,"Day0"
-0.628729616356584,0.748725431683906,-0.210022135656821,"Day0"
0.924631091835087,0.242138795298428,0.293983244119934,"Day2"
0.812124054862013,-0.561001778991072,-0.160410484331087,"Day4"
-0.931739063313882,-0.319205445998405,0.173119037485567,"Day7"
0.980838559405323,-0.00171849597399143,0.194814699535939,"Day4"
-0.644750649454551,0.752957255402906,-0.131726882465415,"Day0"
0.293050139466788,-0.715847303635995,-0.63378565275302,"Day7"
0.928873768340705,0.278013474286776,0.24474891338581,"Day2"
0.831050811038918,-0.513538694710826,-0.213617786025083,"Day4"
-0.689527739161925,0.706597493261036,-0.158970058323775,"Day0"
-0.927650176090297,-0.307723182991343,0.211592990076035,"Day7"
0.88310685823856,0.306196053461842,0.355480314189705,"Day2"
0.983217229851514,0.0874526567549117,0.160112184888043,"Day4"
-0.107730919902217,0.973220232649918,-0.203067544570426,"Day0"
-0.891932503769589,-0.426091400054462,0.151335810431439,"Day7"
0.943863970128777,0.241086629755534,0.225827462559054,"Day2"
-0.366587145867009,0.924247099739427,-0.10668253422345,"Day0"
0.932824486153879,-0.360282267784084,0.00593005498360233,"Day4"
-0.930160863323444,-0.207628443792789,0.302805544317752,"Day7"
0.956284421969182,0.192842048387325,0.219845510922666,"Day2"
0.899561858573063,0.333671760687912,0.2818716351817,"Day2"
0.991673927176606,-0.082857093596292,0.0985775035132379,"Day4"
-0.420598283515585,0.838847400649652,-0.345589528671032,"Day0"
-0.913898926143955,-0.355656653469962,0.195696442572352,"Day7"
0.992556704564611,0.0520724054943786,0.110089294710556,"Day2"
0.987133750967952,0.12789073923557,0.0959735198777325,"Day4"
-0.320097368410303,0.7980921175527,-0.510476881589212,"Day0"
-0.80678418086162,-0.58522166731974,-0.0813319470500283,"Day7"
-0.51559421433512,0.760957558872376,-0.393835244409569,"Day0"
-0.263613325650113,-0.964626467818281,0.00194733769935322,"Day7"
0.971899557172401,0.0452120603777547,0.231013247162341,"Day4"
0.850115113313421,0.295205547328881,0.43607107097624,"Day2"
-0.946034749838219,-0.284374156833291,-0.155401386814577,"Day7"
0.974533923138813,-0.221213928068295,0.0367155373141883,"Day4"
0.907939304515714,0.225770282575588,0.353092054316236,"Day2"
-0.795500270429275,0.604115686956687,0.0471546023183447,"Day0"
-0.743710109320463,0.595657329404984,-0.30345941939684,"Day0"
0.994626880092833,0.0434269751902849,0.0939758863891116,"Day4"
-0.896459658522024,-0.435477217111191,0.0819736178271359,"Day7"
0.921391349828346,0.265661565874659,0.283658091508991,"Day2"
0.990316995338524,0.0219319589174811,0.137081136272352,"Day4"
0.874362079765641,0.355573872591916,0.33023957152027,"Day2"
-0.589033002191168,0.782217007376324,-0.202920367880817,"Day0"
-0.708774703289017,-0.63532023472934,-0.306604989067403,"Day7"
-0.898705871476529,-0.289028977979526,0.329833301019959,"Day7"
0.791088617058159,-0.534823015578312,-0.296889107191102,"Day4"
-0.629916493512118,0.76840377790482,-0.11296391150716,"Day0"
0.87724729090254,0.372743698012419,0.302488555479674,"Day2"
0.959993679885915,0.227255987414439,0.163605778514662,"Day2"
-0.550024004838665,0.831918432859757,-0.0733847066451994,"Day0"
-0.762455728345803,-0.577897003958268,-0.291026313464484,"Day7"
0.982818305280511,-0.162838699082082,0.0869007300705822,"Day4"
-0.631919076262905,0.752867866379011,0.184033303586477,"Day0"
-0.778526753487317,-0.58023379291148,-0.239217139160335,"Day7"
0.94195299320417,0.126225570514372,0.311113586881103,"Day2"
0.966602289839568,0.100365500695942,0.235810897854525,"Day4"
0.89238718482393,-0.442426652902856,-0.0889031448442456,"Day4"
-0.44756461140464,0.777912564145245,-0.441064577089551,"Day0"
-0.777906104260295,-0.594342440308879,-0.204007736623536,"Day7"
0.963502066836251,0.176773683217916,0.201034405323676,"Day2"
-0.38241300846331,0.902123701058229,-0.199832727417316,"Day0"
-0.904578672086486,0.0960936485786548,0.415335330436854,"Day7"
0.942889604081042,0.185000921515975,0.277008760789502,"Day2"
0.960887273561743,-0.231027859358252,0.152714687268199,"Day4"
0.980039639502285,0.0473610227577039,0.193078322262174,"Day4"
-0.863481756553141,-0.502658040773035,0.0416431284381568,"Day7"
0.92903411429194,0.217324658169336,0.299442160413947,"Day2"
-0.51605923846079,0.661988214887225,-0.543557233186805,"Day0"
-0.762599065017297,-0.6314667831845,-0.14032949714641,"Day7"
0.943685995694344,0.239442516934178,0.228306860638484,"Day2"
0.871818041391216,-0.463599718405569,-0.158141088269497,"Day4"
-0.730275933647844,0.682620580500311,0.0269481689950668,"Day0"
0.972895926311724,-0.067700526408955,0.221111183095751,"Day4"
-0.358228726667864,0.855516483432546,-0.373849870890884,"Day0"
0.119843112488278,-0.769732508127843,-0.627016342945176,"Day7"
0.956237943801019,0.0777139367726661,0.282080731115214,"Day2"
-0.475243503354407,0.850173114511478,-0.226603812592116,"Day0"
-0.69162884712874,-0.693718619696452,0.201007498630818,"Day7"
0.912360415090194,0.370216761159757,0.174751316827163,"Day2"
0.978826282914603,0.0529439889996695,0.197727190604591,"Day4"
-0.442384864501581,0.864266360023665,-0.239456239407876,"Day0"
0.98742796645604,0.0754040857179951,0.138925285378592,"Day2"
-0.801169880135326,-0.423119028408309,0.423198666069207,"Day7"
0.956618878282177,0.0668205349624044,0.283575982448245,"Day4"
0.979128803427042,0.0734213952226089,0.189515395213935,"Day4"
0.965470165168115,0.139678602266733,0.219902815441423,"Day2"
-0.551352937081646,-0.55339184633258,-0.624313545571502,"Day7"
-0.257561962575124,0.874928085162131,-0.410076433398674,"Day0"
-0.657263688817534,0.744592385307423,0.116561670819226,"Day0"
0.760158570305499,-0.597861136112791,-0.254403242740776,"Day4"
0.98867557779901,-0.00628793830743961,0.149936865698983,"Day2"
-0.149288654921012,-0.974168542961472,-0.169435968484256,"Day7"
-0.79126863179063,-0.59122535828915,-0.156033740133505,"Day7"
0.977283539877755,0.129438778241435,0.167816820883275,"Day2"
-0.48845734816632,0.859595596703235,-0.150016096305483,"Day0"
0.983861843499222,-0.12207807225244,0.130815966844422,"Day4"
0.989761572537896,-0.0936506080636709,0.107710691839835,"Day4"
-0.30543420800428,0.817142159091749,-0.488864640177292,"Day0"
0.946236989859756,0.202550289597362,0.252208126762746,"Day2"
0.0416972793067187,-0.727354384720839,-0.684994113789153,"Day7"
-0.0721657652507064,0.946358165805677,-0.314957654834257,"Day0"
-0.8971245952413,-0.319414094797939,0.305191901362974,"Day7"
0.968366440404441,0.205603674020579,0.141398607941069,"Day2"
0.929388391828198,-0.352800654060253,-0.108484633149833,"Day4"
-0.00758336530954583,0.968309658875537,-0.249637531430921,"Day0"
0.979080071949221,-0.203077593971556,0.0127162706259729,"Day4"
-0.572432229447281,-0.66625501453152,-0.477938906453137,"Day7"
0.91892575592428,0.224586642731687,0.324247274476595,"Day2"
0.979764257601494,-0.198768440102475,0.0235182215701464,"Day4"
-0.619315169278677,0.748773506541517,-0.23619262690195,"Day0"
0.564823297154348,-0.721320662835899,-0.40083805253203,"Day7"
0.911756065663233,0.291914578638536,0.288940747393973,"Day2"
0.979596433284588,-0.055594983229141,0.193132145785896,"Day2"
0.826337754445061,-0.532493268059561,-0.183348943411032,"Day4"
-0.903513233896509,-0.315761153103609,0.289756329291616,"Day7"
-0.330796795427983,0.911294117542124,-0.245186686970762,"Day0"
0.942862841551305,0.193046533741114,0.271556067566791,"Day2"
-0.911280163628061,-0.408381216669226,-0.0528511612907116,"Day7"
0.95981886403356,-0.276010009351793,-0.0506579014858458,"Day4"
-0.733550149786315,0.678521224671429,-0.0388989128236206,"Day0"
-0.808748266813407,0.535881161260635,0.242399715206646,"Day0"
0.986569038528003,0.065808751419003,0.149501640307402,"Day4"
-0.925788521612796,-0.366974405977566,0.0908041772574666,"Day7"
0.848692414845846,0.308625784774324,0.429501233939507,"Day2"
0.592492234195288,-0.702121610335424,-0.394940750895963,"Day4"
0.953935255041095,0.170625990563776,0.246767705613623,"Day2"
-0.439278118495154,0.828758947944161,-0.346689112626636,"Day0"
-0.917101001604364,-0.395554186591798,0.0496249768359882,"Day7"
0.805628379523207,-0.543425752344824,-0.235905417053686,"Day4"
-0.587126597263918,0.772687351093319,-0.241322639314431,"Day0"
0.960622201449741,0.157284457930488,0.229055856452889,"Day2"
-0.912564783347485,-0.396077957050216,0.101723980127031,"Day7"
0.946643771217852,-0.321582814285475,-0.0212147111853472,"Day4"
0.47189480173856,-0.681137074689334,-0.559792445086375,"Day7"
0.940005845329696,0.202331658191131,0.274683291882908,"Day2"
-0.659729762073254,0.721282137997769,-0.21097089477019,"Day0"
0.638175318268158,-0.701739220161644,-0.316692800739552,"Day4"
0.0587667011859171,0.961027882669457,-0.270133084911096,"Day0"
0.916516788232057,0.214560843935015,0.337580540225127,"Day2"
-0.898278887642529,-0.248173148891995,0.362636358056846,"Day7"
-0.937995469228684,-0.250735075821049,0.239366709171249,"Day7"
-0.500745866300899,0.781604073018125,-0.371952484094459,"Day0"
0.979050459703768,-0.0371235403025925,0.200204995215511,"Day4"
0.896058878415518,0.282395018492166,0.342536917635943,"Day2"
0.994219201051384,0.0478981087031381,0.0960934516156594,"Day4"
-0.355362877170787,0.803497084158386,-0.477608271785436,"Day0"
-0.907100045133493,-0.343742325047258,0.242921226099984,"Day7"
0.890154150156497,0.357091077592163,0.283039840416912,"Day2"
-0.397012013353143,0.840057417368888,-0.369709340937983,"Day0"
0.970835056112146,0.0516291667652364,0.23412330717563,"Day2"
0.985963937962807,-0.11062394199477,0.125049816051095,"Day4"
-0.83180490510453,-0.552174954338621,0.056598760102901,"Day7"
-0.509081656483853,-0.766445114053617,-0.391660253504225,"Day7"
0.929919772378847,0.264039945435525,0.255992429874942,"Day2"
0.925950128176818,-0.346882272116932,-0.149295175475729,"Day4"
-0.423078779895636,0.862939063191443,-0.276297881317056,"Day0"
0.74152239185493,-0.639022031713195,-0.204439197227155,"Day4"
-0.61084888533366,0.753919837206788,-0.241802643394805,"Day0"
0.960684387713536,0.152682019529988,0.231891586987784,"Day2"
0.369264734850896,-0.817193526111864,-0.442536209226269,"Day7"
0.971801783595352,0.175930787353814,0.157002074705911,"Day2"
0.921681286461043,-0.371339332984941,-0.112297399639603,"Day4"
-0.611796196725456,0.728297549659394,-0.308687694656574,"Day0"
-0.798336871091832,-0.548049812866539,-0.2495989640849,"Day7"
-0.416448151841045,0.904008801025899,-0.0966386283837533,"Day0"
0.948280032594516,0.164413073201845,0.271538802278546,"Day2"
0.975630568286556,0.0174167734243382,0.218727342205625,"Day4"
-0.834350967218894,-0.498382517993069,-0.23552776749204,"Day7"
0.950350700656597,0.269883667492541,0.154907558828777,"Day2"
0.82690980754399,-0.467568602520521,-0.312409622330313,"Day4"
